filename,subject_id,video_id,duration,num_lang,cohort,video_name,age_in_months,date_tested
00270001_LUNA_2024_04_24_H09M15S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M15S44,300,1,ego_single,00270001_LUNA_2024_04_24_H09M15S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M20S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M20S44,300,1,ego_single,00270001_LUNA_2024_04_24_H09M20S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M25S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M25S44,299.93,1,ego_single,00270001_LUNA_2024_04_24_H09M25S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M30S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M30S44,300,1,ego_single,00270001_LUNA_2024_04_24_H09M30S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M35S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M35S44,300,1,ego_single,00270001_LUNA_2024_04_24_H09M35S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M40S44_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M40S44,299.93,1,ego_single,00270001_LUNA_2024_04_24_H09M40S44_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_24_H09M43S52_04.22.2024-04.28.2024_04.24.2024-NA,00270001,LUNA_2024_04_24_H09M43S52,188.57,1,ego_single,00270001_LUNA_2024_04_24_H09M43S52_04.22.2024-04.28.2024_04.24.2024-NA,20.996677740863788,2024-04-24
00270001_LUNA_2024_04_27_H16M30S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M30S40,300,1,ego_single,00270001_LUNA_2024_04_27_H16M30S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H16M35S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M35S40,300,1,ego_single,00270001_LUNA_2024_04_27_H16M35S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H16M40S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M40S40,300,1,ego_single,00270001_LUNA_2024_04_27_H16M40S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H16M45S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M45S40,299.93,1,ego_single,00270001_LUNA_2024_04_27_H16M45S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H16M50S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M50S40,299.93,1,ego_single,00270001_LUNA_2024_04_27_H16M50S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H16M55S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H16M55S40,299.83,1,ego_single,00270001_LUNA_2024_04_27_H16M55S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H17M00S40_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H17M00S40,300,1,ego_single,00270001_LUNA_2024_04_27_H17M00S40_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_27_H17M05S22_04.22.2024-04.28.2024_04.27.2024-NA,00270001,LUNA_2024_04_27_H17M05S22,282.2,1,ego_single,00270001_LUNA_2024_04_27_H17M05S22_04.22.2024-04.28.2024_04.27.2024-NA,21.096345514950166,2024-04-27
00270001_LUNA_2024_04_29_H11M56S20_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H11M56S20,300,1,ego_single,00270001_LUNA_2024_04_29_H11M56S20_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_04_29_H12M01S20_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H12M01S20,300,1,ego_single,00270001_LUNA_2024_04_29_H12M01S20_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_04_29_H12M06S20_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H12M06S20,300,1,ego_single,00270001_LUNA_2024_04_29_H12M06S20_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_04_29_H12M11S20_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H12M11S20,300,1,ego_single,00270001_LUNA_2024_04_29_H12M11S20_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_04_29_H12M16S20_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H12M16S20,300.02,1,ego_single,00270001_LUNA_2024_04_29_H12M16S20_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_04_29_H12M19S46_04.29.2024-05.05.2024_04.29.2024-NA,00270001,LUNA_2024_04_29_H12M19S46,206.7,1,ego_single,00270001_LUNA_2024_04_29_H12M19S46_04.29.2024-05.05.2024_04.29.2024-NA,21.162790697674417,2024-04-29
00270001_LUNA_2024_05_11_H19M13S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M13S10,300,1,ego_single,00270001_LUNA_2024_05_11_H19M13S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M18S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M18S10,299.97,1,ego_single,00270001_LUNA_2024_05_11_H19M18S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M23S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M23S10,299.93,1,ego_single,00270001_LUNA_2024_05_11_H19M23S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M28S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M28S10,300,1,ego_single,00270001_LUNA_2024_05_11_H19M28S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M33S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M33S10,299.43,1,ego_single,00270001_LUNA_2024_05_11_H19M33S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M38S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M38S10,299.17,1,ego_single,00270001_LUNA_2024_05_11_H19M38S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M43S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M43S10,298.93,1,ego_single,00270001_LUNA_2024_05_11_H19M43S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M48S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M48S10,299.47,1,ego_single,00270001_LUNA_2024_05_11_H19M48S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M53S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M53S10,299.3,1,ego_single,00270001_LUNA_2024_05_11_H19M53S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H19M58S10_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H19M58S10,299.17,1,ego_single,00270001_LUNA_2024_05_11_H19M58S10_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_11_H20M03S00_05.06.2024-05.12.2024_05.11.2024-NA,00270001,LUNA_2024_05_11_H20M03S00,287.9,1,ego_single,00270001_LUNA_2024_05_11_H20M03S00_05.06.2024-05.12.2024_05.11.2024-NA,21.561461794019934,2024-05-11
00270001_LUNA_2024_05_14_H19M34S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M34S46,300,1,ego_single,00270001_LUNA_2024_05_14_H19M34S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H19M39S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M39S46,299.13,1,ego_single,00270001_LUNA_2024_05_14_H19M39S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H19M44S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M44S46,298.67,1,ego_single,00270001_LUNA_2024_05_14_H19M44S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H19M49S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M49S46,299.43,1,ego_single,00270001_LUNA_2024_05_14_H19M49S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H19M54S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M54S46,299.07,1,ego_single,00270001_LUNA_2024_05_14_H19M54S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H19M59S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H19M59S46,299.8,1,ego_single,00270001_LUNA_2024_05_14_H19M59S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H20M04S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H20M04S46,299.43,1,ego_single,00270001_LUNA_2024_05_14_H20M04S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H20M09S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H20M09S46,299.43,1,ego_single,00270001_LUNA_2024_05_14_H20M09S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H20M14S46_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H20M14S46,299.37,1,ego_single,00270001_LUNA_2024_05_14_H20M14S46_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_14_H20M15S22_05.13.2024-05.19.2024_05.14.2024-NA,00270001,LUNA_2024_05_14_H20M15S22,34.97,1,ego_single,00270001_LUNA_2024_05_14_H20M15S22_05.13.2024-05.19.2024_05.14.2024-NA,21.66112956810631,2024-05-14
00270001_LUNA_2024_05_22_H08M54S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H08M54S42,300,1,ego_single,00270001_LUNA_2024_05_22_H08M54S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H08M59S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H08M59S42,300.03,1,ego_single,00270001_LUNA_2024_05_22_H08M59S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M04S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M04S42,300,1,ego_single,00270001_LUNA_2024_05_22_H09M04S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M09S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M09S42,300,1,ego_single,00270001_LUNA_2024_05_22_H09M09S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M14S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M14S42,300.03,1,ego_single,00270001_LUNA_2024_05_22_H09M14S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M19S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M19S42,300.02,1,ego_single,00270001_LUNA_2024_05_22_H09M19S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M24S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M24S42,300,1,ego_single,00270001_LUNA_2024_05_22_H09M24S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M29S42_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M29S42,300,1,ego_single,00270001_LUNA_2024_05_22_H09M29S42_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_22_H09M30S04_05.20.2024-05.26.2024_05.22.2024-NA,00270001,LUNA_2024_05_22_H09M30S04,23.06,1,ego_single,00270001_LUNA_2024_05_22_H09M30S04_05.20.2024-05.26.2024_05.22.2024-NA,21.92691029900332,2024-05-22
00270001_LUNA_2024_05_26_H09M41S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H09M41S56,300,1,ego_single,00270001_LUNA_2024_05_26_H09M41S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H09M46S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H09M46S56,300.03,1,ego_single,00270001_LUNA_2024_05_26_H09M46S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H09M51S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H09M51S56,300,1,ego_single,00270001_LUNA_2024_05_26_H09M51S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H09M56S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H09M56S56,300,1,ego_single,00270001_LUNA_2024_05_26_H09M56S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H10M01S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H10M01S56,300,1,ego_single,00270001_LUNA_2024_05_26_H10M01S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H10M06S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H10M06S56,300.03,1,ego_single,00270001_LUNA_2024_05_26_H10M06S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H10M11S56_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H10M11S56,300,1,ego_single,00270001_LUNA_2024_05_26_H10M11S56_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_05_26_H10M13S54_05.20.2024-05.26.2024_05.26.2024-NA,00270001,LUNA_2024_05_26_H10M13S54,117.13,1,ego_single,00270001_LUNA_2024_05_26_H10M13S54_05.20.2024-05.26.2024_05.26.2024-NA,22.059800664451828,2024-05-26
00270001_LUNA_2024_06_02_H09M09S30_05.27.2024-06.02.2024_06.02.2024-NA,00270001,LUNA_2024_06_02_H09M09S30,300,1,ego_single,00270001_LUNA_2024_06_02_H09M09S30_05.27.2024-06.02.2024_06.02.2024-NA,22.29235880398671,2024-06-02
00270001_LUNA_2024_06_02_H09M14S30_05.27.2024-06.02.2024_06.02.2024-NA,00270001,LUNA_2024_06_02_H09M14S30,299.97,1,ego_single,00270001_LUNA_2024_06_02_H09M14S30_05.27.2024-06.02.2024_06.02.2024-NA,22.29235880398671,2024-06-02
00270001_LUNA_2024_06_02_H09M19S30_05.27.2024-06.02.2024_06.02.2024-NA,00270001,LUNA_2024_06_02_H09M19S30,300,1,ego_single,00270001_LUNA_2024_06_02_H09M19S30_05.27.2024-06.02.2024_06.02.2024-NA,22.29235880398671,2024-06-02
00270001_LUNA_2024_06_02_H09M24S30_05.27.2024-06.02.2024_06.02.2024-NA,00270001,LUNA_2024_06_02_H09M24S30,300.07,1,ego_single,00270001_LUNA_2024_06_02_H09M24S30_05.27.2024-06.02.2024_06.02.2024-NA,22.29235880398671,2024-06-02
00270001_LUNA_2024_06_02_H09M28S10_05.27.2024-06.02.2024_06.02.2024-NA,00270001,LUNA_2024_06_02_H09M28S10,220.73,1,ego_single,00270001_LUNA_2024_06_02_H09M28S10_05.27.2024-06.02.2024_06.02.2024-NA,22.29235880398671,2024-06-02
00270001_LUNA_2024_06_10_H18M57S34_06.10.2024-06.16.2024_06.10.2024-NA,00270001,LUNA_2024_06_10_H18M57S34,300,1,ego_single,00270001_LUNA_2024_06_10_H18M57S34_06.10.2024-06.16.2024_06.10.2024-NA,22.55813953488372,2024-06-10
00270001_LUNA_2024_06_10_H19M02S34_06.10.2024-06.16.2024_06.10.2024-NA,00270001,LUNA_2024_06_10_H19M02S34,300,1,ego_single,00270001_LUNA_2024_06_10_H19M02S34_06.10.2024-06.16.2024_06.10.2024-NA,22.55813953488372,2024-06-10
00270001_LUNA_2024_06_10_H19M05S10_06.10.2024-06.16.2024_06.10.2024-NA,00270001,LUNA_2024_06_10_H19M05S10,156.67000000000002,1,ego_single,00270001_LUNA_2024_06_10_H19M05S10_06.10.2024-06.16.2024_06.10.2024-NA,22.55813953488372,2024-06-10
00270001_LUNA_2024_06_14_H09M26S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M26S16,299.97,1,ego_single,00270001_LUNA_2024_06_14_H09M26S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M31S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M31S16,300,1,ego_single,00270001_LUNA_2024_06_14_H09M31S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M36S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M36S16,300.03,1,ego_single,00270001_LUNA_2024_06_14_H09M36S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M41S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M41S16,299.97,1,ego_single,00270001_LUNA_2024_06_14_H09M41S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M46S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M46S16,300,1,ego_single,00270001_LUNA_2024_06_14_H09M46S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M51S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M51S16,300,1,ego_single,00270001_LUNA_2024_06_14_H09M51S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H09M56S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H09M56S16,300,1,ego_single,00270001_LUNA_2024_06_14_H09M56S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H10M01S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H10M01S16,300,1,ego_single,00270001_LUNA_2024_06_14_H10M01S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H10M06S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H10M06S16,300,1,ego_single,00270001_LUNA_2024_06_14_H10M06S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H10M11S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H10M11S16,299.93,1,ego_single,00270001_LUNA_2024_06_14_H10M11S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H10M16S16_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H10M16S16,300,1,ego_single,00270001_LUNA_2024_06_14_H10M16S16_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_14_H10M17S34_06.10.2024-06.16.2024_06.14.2024-NA,00270001,LUNA_2024_06_14_H10M17S34,77.23,1,ego_single,00270001_LUNA_2024_06_14_H10M17S34_06.10.2024-06.16.2024_06.14.2024-NA,22.691029900332225,2024-06-14
00270001_LUNA_2024_06_17_H18M47S44_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H18M47S44,300,1,ego_single,00270001_LUNA_2024_06_17_H18M47S44_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_17_H18M52S44_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H18M52S44,300,1,ego_single,00270001_LUNA_2024_06_17_H18M52S44_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_17_H18M57S44_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H18M57S44,300,1,ego_single,00270001_LUNA_2024_06_17_H18M57S44_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_17_H19M02S44_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H19M02S44,299.73,1,ego_single,00270001_LUNA_2024_06_17_H19M02S44_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_17_H19M07S44_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H19M07S44,300,1,ego_single,00270001_LUNA_2024_06_17_H19M07S44_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_17_H19M10S00_06.17.2024-06.23.2024_06.17.2024-NA,00270001,LUNA_2024_06_17_H19M10S00,136.6,1,ego_single,00270001_LUNA_2024_06_17_H19M10S00_06.17.2024-06.23.2024_06.17.2024-NA,22.790697674418603,2024-06-17
00270001_LUNA_2024_06_18_H12M42S02_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H12M42S02,300,1,ego_single,00270001_LUNA_2024_06_18_H12M42S02_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H12M47S02_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H12M47S02,300,1,ego_single,00270001_LUNA_2024_06_18_H12M47S02_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H12M52S02_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H12M52S02,300,1,ego_single,00270001_LUNA_2024_06_18_H12M52S02_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H12M52S50_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H12M52S50,49.23,1,ego_single,00270001_LUNA_2024_06_18_H12M52S50_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H18M56S06_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H18M56S06,300,1,ego_single,00270001_LUNA_2024_06_18_H18M56S06_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H19M01S06_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H19M01S06,300,1,ego_single,00270001_LUNA_2024_06_18_H19M01S06_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_06_18_H19M03S24_06.17.2024-06.23.2024_06.18.2024-NA,00270001,LUNA_2024_06_18_H19M03S24,139.7,1,ego_single,00270001_LUNA_2024_06_18_H19M03S24_06.17.2024-06.23.2024_06.18.2024-NA,22.82392026578073,2024-06-18
00270001_LUNA_2024_07_01_H18M41S38_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H18M41S38,300,1,ego_single,00270001_LUNA_2024_07_01_H18M41S38_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
00270001_LUNA_2024_07_01_H18M46S38_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H18M46S38,300.03,1,ego_single,00270001_LUNA_2024_07_01_H18M46S38_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
00270001_LUNA_2024_07_01_H18M51S38_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H18M51S38,300,1,ego_single,00270001_LUNA_2024_07_01_H18M51S38_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
00270001_LUNA_2024_07_01_H18M56S38_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H18M56S38,300,1,ego_single,00270001_LUNA_2024_07_01_H18M56S38_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
00270001_LUNA_2024_07_01_H19M01S38_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H19M01S38,300.03,1,ego_single,00270001_LUNA_2024_07_01_H19M01S38_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
00270001_LUNA_2024_07_01_H19M01S48_07.01.2024-07.07.2024_07.01.2024-NA,00270001,LUNA_2024_07_01_H19M01S48,10.8,1,ego_single,00270001_LUNA_2024_07_01_H19M01S48_07.01.2024-07.07.2024_07.01.2024-NA,23.25581395348837,2024-07-01
